Id,TenancyId,DocumentType,DocumentNo,ExternalDocRef,TransactionDate,TransactionAmount
9496,320,Invoice,N5766,,2022-03-01 00:00:20.554581,13500.00
9497,297,Invoice,N5767,,2022-03-01 00:00:20.640531,13500
9498,323,Invoice,N5768,,2022-03-01 00:00:20.717878,13500.00
9499,327,Invoice,N5769,,2022-03-01 00:00:20.791187,8500
9500,328,Invoice,N5770,,2022-03-01 00:00:20.845496,8500
9501,334,Invoice,N5771,,2022-03-01 00:00:20.905175,8000
9502,342,Invoice,N5772,,2022-03-01 00:00:21.0236,9500
9504,362,Invoice,N5774,,2022-03-01 00:00:21.136619,5000
9505,354,Invoice,N5775,,2022-03-01 00:00:21.196295,8000
9506,211,Invoice,N5752,,2022-03-01 00:00:19.432182,8500
9507,353,Invoice,N5751,,2022-03-01 00:00:19.375568,7500
9508,188,Invoice,N5750,,2022-03-01 00:00:19.299313,8500
9509,324,Invoice,N5749,,2022-03-01 00:00:19.188038,8500
9510,131,Invoice,N5725,,2022-03-01 00:00:17.385479,14500
9511,284,Invoice,N5726,,2022-03-01 00:00:17.439571,7500
9512,243,Invoice,N5727,,2022-03-01 00:00:17.524242,6500
9513,200,Invoice,N5728,,2022-03-01 00:00:17.599896,11500.00
9514,285,Invoice,N5729,,2022-03-01 00:00:17.663308,5000.00
9515,6,Invoice,N5730,,2022-03-01 00:00:17.717551,7000
9516,181,Invoice,N5731,,2022-03-01 00:00:17.825232,14500
9517,317,Invoice,N5732,,2022-03-01 00:00:17.882541,8000
9518,321,Invoice,N5733,,2022-03-01 00:00:17.936201,15500
9519,233,Invoice,N5734,,2022-03-01 00:00:18.007892,10500
9520,8,Invoice,N5735,,2022-03-01 00:00:18.114701,8000
9521,381,Invoice,N5776,,2022-03-01 00:00:21.321012,8500
9522,246,Invoice,N5736,,2022-03-01 00:00:18.188259,6500.00
9523,279,Invoice,N5738,,2022-03-01 00:00:18.330885,14500
9524,335,Invoice,N5739,,2022-03-01 00:00:18.420486,0
9525,345,Invoice,N5740,,2022-03-01 00:00:18.479331,60000
9526,356,Invoice,N5741,,2022-03-01 00:00:18.555366,14500
9527,371,Invoice,N5742,,2022-03-01 00:00:18.646248,4000
9529,236,Invoice,N5744,,2022-03-01 00:00:18.800339,14500
9530,218,Invoice,N5745,,2022-03-01 00:00:18.895255,18500
9531,316,Invoice,N5746,,2022-03-01 00:00:18.978357,16500
9533,194,Invoice,N5748,,2022-03-01 00:00:19.089315,12500.00
9534,315,Invoice,N5737,,2022-03-01 00:00:18.255843,5500
9535,71,Invoice,N5777,,2022-03-01 00:00:21.377962,13500.00
9536,378,Invoice,N5778,,2022-03-01 00:00:21.428192,0
9537,46,Invoice,N5779,,2022-03-01 00:00:21.482795,4500.00
9538,69,Invoice,N5808,,2022-03-01 00:00:23.445277,13500.00
9539,80,Invoice,N5809,,2022-03-01 00:00:23.497179,13500.00
9540,81,Invoice,N5810,,2022-03-01 00:00:23.594994,13500.00
9541,330,Invoice,N5811,,2022-03-01 00:00:23.644482,16500
9542,307,Invoice,N5812,,2022-03-01 00:00:23.692434,10500
9543,202,Invoice,N5813,,2022-03-01 00:00:23.743122,14500
9544,336,Invoice,N5814,,2022-03-01 00:00:23.835942,13500.00
9545,364,Invoice,N5815,,2022-03-01 00:00:23.891387,150000
9546,365,Invoice,N5816,,2022-03-01 00:00:23.965962,85000
9547,372,Invoice,N5817,,2022-03-01 00:00:24.01938,7500
9548,349,Invoice,N5818,,2022-03-01 00:00:24.104019,15500
9549,51,Invoice,N5807,,2022-03-01 00:00:23.36983,12500.00
9550,84,Invoice,N5819,,2022-03-01 00:00:24.162376,17500
9551,141,Invoice,N5821,,2022-03-01 00:00:24.320814,18500
9552,358,Invoice,N5822,,2022-03-01 00:00:24.386883,8500
9553,138,Invoice,N5823,,2022-03-01 00:00:24.465811,17500
9554,144,Invoice,N5824,,2022-03-01 00:00:24.515775,14500
9555,85,Invoice,N5825,,2022-03-01 00:00:24.585597,16500
9556,256,Invoice,N5826,,2022-03-01 00:00:24.639886,12500.00
9557,137,Invoice,N5827,,2022-03-01 00:00:24.692828,14500
9558,331,Invoice,N5828,,2022-03-01 00:00:24.738041,13500
9559,366,Invoice,N5829,,2022-03-01 00:00:24.793476,9500
9560,83,Invoice,N5830,,2022-03-01 00:00:24.892183,17500
9561,373,Invoice,N5831,,2022-03-01 00:00:24.984057,5000
9562,100,Invoice,N5820,,2022-03-01 00:00:24.225662,18500
9563,275,Invoice,N5724,,2022-03-01 00:00:17.318594,8500
9564,337,Invoice,N5806,,2022-03-01 00:00:23.319602,8500.00
9565,319,Invoice,N5804,,2022-03-01 00:00:23.18626,6000.00
9566,225,Invoice,N5780,,2022-03-01 00:00:21.599807,12500
9567,139,Invoice,N5781,,2022-03-01 00:00:21.679454,14500
9568,195,Invoice,N5782,,2022-03-01 00:00:21.730633,12500.00
9570,132,Invoice,N5784,,2022-03-01 00:00:21.856373,14500
9571,70,Invoice,N5785,,2022-03-01 00:00:21.907503,13500.00
9572,213,Invoice,N5786,,2022-03-01 00:00:21.988044,13500
9573,158,Invoice,N5787,,2022-03-01 00:00:22.065318,18500
9574,154,Invoice,N5788,,2022-03-01 00:00:22.136243,10500
9575,75,Invoice,N5789,,2022-03-01 00:00:22.188546,13500.00
9576,289,Invoice,N5790,,2022-03-01 00:00:22.234273,11500
9577,374,Invoice,N5805,,2022-03-01 00:00:23.237994,3000
9578,159,Invoice,N5791,,2022-03-01 00:00:22.311517,15500
9579,149,Invoice,N5793,,2022-03-01 00:00:22.420471,9500
9580,250,Invoice,N5794,,2022-03-01 00:00:22.495755,6500.00
9582,150,Invoice,N5796,,2022-03-01 00:00:22.64221,9500
9583,310,Invoice,N5797,,2022-03-01 00:00:22.705488,5000
9584,133,Invoice,N5798,,2022-03-01 00:00:22.778973,14500
9585,338,Invoice,N5799,,2022-03-01 00:00:22.845932,14500
9586,209,Invoice,N5800,,2022-03-01 00:00:22.897014,12500.00
9587,359,Invoice,N5801,,2022-03-01 00:00:22.942487,7500
9588,367,Invoice,N5802,,2022-03-01 00:00:23.033208,8500
9589,314,Invoice,N5803,,2022-03-01 00:00:23.11903,5000
9590,161,Invoice,N5792,,2022-03-01 00:00:22.368454,18500.00
9591,63,Invoice,N5612,,2022-03-01 00:00:08.592536,12500.00
9592,35,Invoice,N5723,,2022-03-01 00:00:17.244546,7000.00
9593,286,Invoice,N5721,,2022-03-01 00:00:17.090073,5000
9594,192,Invoice,N5642,,2022-03-01 00:00:11.094188,11500
9595,271,Invoice,N5643,,2022-03-01 00:00:11.191015,13500
9596,272,Invoice,N5644,,2022-03-01 00:00:11.263096,6000.00
9597,265,Invoice,N5645,,2022-03-01 00:00:11.372049,14500
9598,296,Invoice,N5646,,2022-03-01 00:00:11.439631,0
9599,251,Invoice,N5647,,2022-03-01 00:00:11.551601,6000.00
9600,306,Invoice,N5648,,2022-03-01 00:00:11.630353,13500
9601,258,Invoice,N5649,,2022-03-01 00:00:11.703506,13500
9602,264,Invoice,N5650,,2022-03-01 00:00:11.780549,10500
9603,127,Invoice,N5651,,2022-03-01 00:00:11.851969,8500
9604,308,Invoice,N5652,,2022-03-01 00:00:11.924326,5000
9605,177,Invoice,N5653,,2022-03-01 00:00:12.008102,12500
9606,179,Invoice,N5654,,2022-03-01 00:00:12.091927,11500
9607,186,Invoice,N5655,,2022-03-01 00:00:12.167825,13500
9608,182,Invoice,N5656,,2022-03-01 00:00:12.24697,15500
9609,232,Invoice,N5657,,2022-03-01 00:00:12.343058,7000
9610,176,Invoice,N5658,,2022-03-01 00:00:12.409099,8000
9611,208,Invoice,N5659,,2022-03-01 00:00:12.488775,12500.00
9612,228,Invoice,N5660,,2022-03-01 00:00:12.57161,13500
9613,15,Invoice,N5661,,2022-03-01 00:00:12.651982,8000
9614,278,Invoice,N5662,,2022-03-01 00:00:12.732681,15500
9615,17,Invoice,N5663,,2022-03-01 00:00:12.816207,8000
9616,277,Invoice,N5664,,2022-03-01 00:00:12.90521,10500
9617,253,Invoice,N5641,,2022-03-01 00:00:11.019457,5000
9618,245,Invoice,N5640,,2022-03-01 00:00:10.92599,6000.00
9619,9,Invoice,N5639,,2022-03-01 00:00:10.842746,8000
9620,288,Invoice,N5638,,2022-03-01 00:00:10.76798,7500
9621,313,Invoice,N5614,,2022-03-01 00:00:08.801363,4000
9622,311,Invoice,N5615,,2022-03-01 00:00:08.871452,8500
9623,66,Invoice,N5616,,2022-03-01 00:00:08.954572,13500.00
9624,237,Invoice,N5617,,2022-03-01 00:00:09.046836,6500
9625,21,Invoice,N5618,,2022-03-01 00:00:09.127754,8000
9626,189,Invoice,N5619,,2022-03-01 00:00:09.191362,8500
9627,222,Invoice,N5620,,2022-03-01 00:00:09.288753,14500
9628,65,Invoice,N5621,,2022-03-01 00:00:09.382342,13500.00
9629,33,Invoice,N5622,,2022-03-01 00:00:09.473026,8500.00
9630,303,Invoice,N5623,,2022-03-01 00:00:09.548401,8500
9631,52,Invoice,N5624,,2022-03-01 00:00:09.627229,12500.00
9632,300,Invoice,N5665,,2022-03-01 00:00:12.980107,6500.00
9633,318,Invoice,N5625,,2022-03-01 00:00:09.696464,16500
9634,23,Invoice,N5627,,2022-03-01 00:00:09.851192,8000
9635,74,Invoice,N5628,,2022-03-01 00:00:09.930719,13500.00
9636,13,Invoice,N5629,,2022-03-01 00:00:10.009687,7500
9637,49,Invoice,N5630,,2022-03-01 00:00:10.083315,12500.00
9638,55,Invoice,N5631,,2022-03-01 00:00:10.163573,12500.00
9639,39,Invoice,N5632,,2022-03-01 00:00:10.245871,7000.00
9640,38,Invoice,N5633,,2022-03-01 00:00:10.341037,8000.00
9641,73,Invoice,N5634,,2022-03-01 00:00:10.424546,13500.00
9642,54,Invoice,N5635,,2022-03-01 00:00:10.50957,12500.00
9643,59,Invoice,N5636,,2022-03-01 00:00:10.599866,12500.00
9644,56,Invoice,N5637,,2022-03-01 00:00:10.680671,12500.00
9645,76,Invoice,N5626,,2022-03-01 00:00:09.771542,13500.00
9646,61,Invoice,N5666,,2022-03-01 00:00:13.062095,14500.00
9647,280,Invoice,N5667,,2022-03-01 00:00:13.153922,7000.00
9648,36,Invoice,N5668,,2022-03-01 00:00:13.212713,8500.00
9649,267,Invoice,N5697,,2022-03-01 00:00:15.394452,7500
9650,43,Invoice,N5698,,2022-03-01 00:00:15.46463,8000.00
9651,37,Invoice,N5699,,2022-03-01 00:00:15.533746,7000.00
9652,30,Invoice,N5700,,2022-03-01 00:00:15.610663,8500
9653,86,Invoice,N5701,,2022-03-01 00:00:15.695496,17500
9655,247,Invoice,N5703,,2022-03-01 00:00:15.833624,6500.00
9656,29,Invoice,N5704,,2022-03-01 00:00:15.900161,7500
9657,89,Invoice,N5705,,2022-03-01 00:00:15.981965,18500
9658,79,Invoice,N5706,,2022-03-01 00:00:16.05414,13500.00
9659,110,Invoice,N5707,,2022-03-01 00:00:16.114799,5500.00
9660,72,Invoice,N5696,,2022-03-01 00:00:15.332126,14000.00
9661,32,Invoice,N5708,,2022-03-01 00:00:16.17668,8000.00
9662,92,Invoice,N5710,,2022-03-01 00:00:16.323158,15500
9663,107,Invoice,N5711,,2022-03-01 00:00:16.386813,5000.00
9664,102,Invoice,N5712,,2022-03-01 00:00:16.471324,15500
9665,106,Invoice,N5713,,2022-03-01 00:00:16.540374,15500
9666,108,Invoice,N5714,,2022-03-01 00:00:16.613035,5500.00
9667,121,Invoice,N5715,,2022-03-01 00:00:16.670445,5000
9668,91,Invoice,N5716,,2022-03-01 00:00:16.742042,15500
9669,248,Invoice,N5717,,2022-03-01 00:00:16.794307,3500
9670,281,Invoice,N5718,,2022-03-01 00:00:16.861819,7000
9671,123,Invoice,N5719,,2022-03-01 00:00:16.950549,6000
9672,57,Invoice,N5720,,2022-03-01 00:00:17.012407,12500.00
9673,136,Invoice,N5709,,2022-03-01 00:00:16.231781,14500
9674,93,Invoice,N5722,,2022-03-01 00:00:17.153503,19500
9675,96,Invoice,N5695,,2022-03-01 00:00:15.255341,15500
9676,34,Invoice,N5693,,2022-03-01 00:00:15.106438,7000.00
9677,148,Invoice,N5669,,2022-03-01 00:00:13.283895,14000
9678,109,Invoice,N5670,,2022-03-01 00:00:13.35191,5500.00
9679,82,Invoice,N5671,,2022-03-01 00:00:13.434481,17500
9680,268,Invoice,N5672,,2022-03-01 00:00:13.517125,13500.00
9681,257,Invoice,N5673,,2022-03-01 00:00:13.591136,14500
9682,249,Invoice,N5674,,2022-03-01 00:00:13.671816,7500
9683,294,Invoice,N5675,,2022-03-01 00:00:13.726615,7500.00
9684,221,Invoice,N5676,,2022-03-01 00:00:13.821355,9500
9685,283,Invoice,N5677,,2022-03-01 00:00:13.898245,8500
9686,157,Invoice,N5678,,2022-03-01 00:00:13.992328,13500
9687,64,Invoice,N5679,,2022-03-01 00:00:14.061018,14000.00
9688,255,Invoice,N5694,,2022-03-01 00:00:15.163332,8500.00
9689,224,Invoice,N5680,,2022-03-01 00:00:14.11815,12500.00
9690,293,Invoice,N5682,,2022-03-01 00:00:14.298794,8000.00
9691,309,Invoice,N5683,,2022-03-01 00:00:14.378788,6500.00
9692,240,Invoice,N5684,,2022-03-01 00:00:14.456955,14500
9693,175,Invoice,N5685,,2022-03-01 00:00:14.53103,40000
9694,42,Invoice,N5686,,2022-03-01 00:00:14.594364,6500.00
9695,47,Invoice,N5687,,2022-03-01 00:00:14.684129,11500.00
9696,147,Invoice,N5688,,2022-03-01 00:00:14.752111,17500
9697,351,Invoice,N5689,,2022-03-01 00:00:14.830982,8500
9698,368,Invoice,N5690,,2022-03-01 00:00:14.88503,7500
9700,169,Invoice,N5692,,2022-03-01 00:00:15.037195,11500.00
9701,212,Invoice,N5681,,2022-03-01 00:00:14.215423,18500
9702,58,Invoice,N5832,,2022-03-01 00:00:25.033646,12500.00
9703,272,Receipt,R4033,QC15WG7VQX,2022-03-01 06:58:04.103755,-3000.00
9704,212,Receipt,R4034,QC15WHFO1L,2022-03-01 07:31:42.461962,-18500.00
9705,351,Receipt,R4035,QC16WNZ54W,2022-03-01 09:30:25.21907,-8500.00
9706,249,Receipt,R4036,QC18WS4UZE,2022-03-01 10:34:31.329759,-2500.00
9707,144,Receipt,R4037,QC16XK81YA,2022-03-01 17:20:53.75324,-16800.00
9708,313,Receipt,R4038,QC15XNEO0B,2022-03-01 17:57:45.985996,-4000.00
9709,76,Receipt,R4039,QC15XVCMCF,2022-03-01 19:17:29.233005,-14500.00
9710,323,Receipt,R4040,QC17XX731P,2022-03-01 19:32:50.829043,-13500.00
9711,315,Receipt,R4041,QC10Y7VQMK,2022-03-01 21:23:43.499689,-6000.00
9712,110,Receipt,R4042,QC23YG6HCN,2022-03-02 06:27:47.374944,-5500.00
9713,300,Receipt,R4043,QC27YLRGE5,2022-03-02 08:41:16.00218,-6500.00
9714,320,Receipt,R4044,QC28YWNPAY,2022-03-02 11:28:17.737658,-2400.00
9715,133,Receipt,R4045,QC20Z6QY8G,2022-03-02 13:52:34.181832,-14500.00
9716,375,Receipt,R4046,QC24Z6XTPQ,2022-03-02 13:55:04.283377,-5000.00
9717,58,Receipt,R4047,QC23Z9D349,2022-03-02 14:29:44.511074,-12500.00
9718,34,Receipt,R4048,QC27139RTD,2022-03-02 20:16:02.70045,-7000.00
9719,43,Receipt,R4049,QC201C40IK,2022-03-02 22:09:15.137975,-8000.00
9720,258,Receipt,R4050,QC211CN15T,2022-03-02 22:19:21.611369,-13500.00
9721,286,Receipt,R4051,QC361HVZ02,2022-03-03 06:12:14.037377,-3000.00
9722,138,Receipt,R4052,QC391LYBJ3,2022-03-03 08:06:50.098704,-20000.00
9723,356,Receipt,R4053,QC371NE6MB,2022-03-03 08:31:17.159668,-14500.00
9724,297,Receipt,R4054,QC341P39TW,2022-03-03 09:31:26.317142,-13500.00
9725,82,Receipt,R4055,QC27ZA6NAX,2022-03-03 09:32:23.693363,-17500.00
9726,83,Receipt,R4056,QC26ZA8DVO,2022-03-03 09:32:46.331552,-17250.00
9727,65,Receipt,R4057,QC23ZY42ZN,2022-03-03 09:33:12.8501,-13000.00
9728,371,Receipt,R4058,QC351KNN1R,2022-03-03 09:33:56.952211,-4000.00
9729,30,Receipt,R4059,QC371U3FP3,2022-03-03 10:12:20.919184,-8500.00
9730,35,Receipt,R4060,QC37214KA5,2022-03-03 11:51:17.768322,-7000.00
9731,338,Receipt,R4061,QC322QLB8E,2022-03-03 17:43:21.094187,-14500.00
9732,358,Receipt,R4062,QC312RY463,2022-03-03 17:58:51.745656,-8500.00
9733,367,Receipt,R4063,QC3631Q2YU,2022-03-03 19:35:04.301856,-8500.00
9734,8,Receipt,R4064,QC393FRK1N,2022-03-03 22:27:00.494919,-8000.00
9736,365,Receipt,R4066,QC21YVXGTX,2022-03-04 07:52:15.163689,-85000.00
9737,373,Receipt,R4067,WACH22-3-22,2022-03-04 08:01:52.715367,-5000
9738,374,Receipt,R4068,WACH72-3-22,2022-03-04 08:03:03.162951,-3000
9739,382,Receipt,R4069,QC25ZXN2H5,2022-03-04 08:07:20.387938,-8000.00
9741,383,Receipt,R4070,QC22YYA2PC,2022-03-04 08:16:37.97456,-17000.00
9742,383,Invoice,N5834,,2022-03-04 08:17:54.839047,18000
9743,33,Receipt,R4071,QC403OPL84,2022-03-04 08:18:52.194959,-8500.00
9744,384,Receipt,R4072,QC18X3VI76,2022-03-04 08:25:05.690073,-23000.00
9745,384,Invoice,N5835,,2022-03-04 08:26:09.733154,23000
9746,157,Receipt,R4073,QC322HU25Q,2022-03-04 08:31:21.106738,-13500.00
9747,175,Receipt,R4074,IMARA02-03-22,2022-03-04 08:46:07.613347,-40000
9748,379,Invoice,N5743,,2022-03-04 08:49:14.720442,59677
9749,38,Receipt,R4075,QBG19IKQYJ,2022-03-04 08:52:43.213325,-8600
9750,55,Receipt,R4076,QC453TRABP,2022-03-04 09:40:58.395987,-12500.00
9751,280,Receipt,R4077,QC443UX4KY,2022-03-04 09:58:44.641287,-7000.00
9752,237,Receipt,R4078,QC464B25AE,2022-03-04 13:49:58.129004,-7500.00
9753,251,Receipt,R4079,QC494CQ0HZ,2022-03-04 14:12:45.326682,-6000.00
9754,91,Receipt,R4080,QC474F2DSZ,2022-03-04 14:45:16.217192,-12500.00
9755,42,Receipt,R4081,QC4552F1A7,2022-03-04 19:22:49.961198,-6500.00
9756,311,Receipt,R4082,QC4354F2PR,2022-03-04 19:39:25.501471,-8500.00
9757,192,Receipt,R4083,QC4254KWV0,2022-03-04 19:40:40.422645,-11500.00
9758,309,Receipt,R4084,QC4556CUE3,2022-03-04 19:56:15.718918,-6500.00
9759,362,Receipt,R4085,QC455C3RB7,2022-03-04 20:54:47.356932,-5000.00
9760,257,Receipt,R4086,QC515RNS1R,2022-03-05 08:22:58.974622,-14500.00
9761,336,Receipt,R4087,QC535RSOR7,2022-03-05 08:25:27.508669,-13500.00
9762,289,Receipt,R4088,QC515XXEWT,2022-03-05 10:04:17.415574,-24575.00
9763,271,Receipt,R4089,QC5760OMVT,2022-03-05 10:44:17.849001,-13500.00
9764,179,Receipt,R4090,QC463VCBWM,2022-03-05 15:39:41.705626,-11500.00
9765,385,Receipt,R4091,QC576FIJ0T,2022-03-05 15:47:54.919697,-15000.00
9766,385,Invoice,N5836,,2022-03-05 15:49:04.678885,18000
9767,236,Receipt,R4092,QC485DOTXY,2022-03-05 15:49:28.741764,-15000.00
9768,338,Receipt,R4093,QC566ZY5HY,2022-03-05 18:29:32.160214,-220.00
9769,318,Receipt,R4094,QC54708E0U,2022-03-05 18:32:40.379597,-16500.00
9770,158,Receipt,R4095,QC5274EC8W,2022-03-05 19:14:00.837798,-10000.00
9771,284,Receipt,R4096,QC507DXGFG,2022-03-05 20:42:19.152879,-7500.00
9772,139,Receipt,R4097,QC507GVAP6,2022-03-05 21:18:04.34073,-14000.00
9773,353,Receipt,R4098,QC537KU8UD,2022-03-05 22:23:53.912319,-7500.00
9774,73,Receipt,R4099,QC607VMNK2,2022-03-06 09:04:48.522013,-13500.00
9775,194,Receipt,R4100,QC6182MVF3,2022-03-06 11:07:34.05132,-12500.00
9776,63,Receipt,R4101,QC6587ZINJ,2022-03-06 12:37:17.771087,-20000.00
9777,159,Receipt,R4102,QC638GRA61,2022-03-06 14:50:20.184301,-15550.00
9778,57,Receipt,R4103,QC698ORJGP,2022-03-06 16:46:50.312839,-5000.00
9779,327,Receipt,R4104,QC608TP5B2,2022-03-06 17:51:56.752957,-8500.00
9780,36,Receipt,R4105,QC6391LVAV,2022-03-06 19:19:49.030661,-8500.00
9781,47,Receipt,R4106,QC6295DFLY,2022-03-06 19:56:00.797331,-11500.00
9782,102,Receipt,R4107,QC659715FN,2022-03-06 20:14:22.098111,-15500.00
9783,54,Receipt,R4108,QC659EJ0AX,2022-03-06 21:56:24.670113,-12500.00
9784,277,Receipt,R4109,QC639H3JYB,2022-03-06 22:54:31.939027,-10500.00
9785,211,Receipt,R4110,QC678SD6C5,2022-03-07 08:12:23.117505,-18000.00
9786,307,Receipt,R4111,QC638G606R,2022-03-07 08:13:12.369501,-11363.00
9787,283,Receipt,R4112,QC739P6H3N,2022-03-07 08:32:50.109568,-8500.00
9788,354,Receipt,R4113,QC789SM860,2022-03-07 09:30:19.576478,-8000.00
9789,306,Receipt,R4114,QC779YYO97,2022-03-07 11:07:16.862506,-13500.00
9790,91,Receipt,R4115,QC769ZSBGC,2022-03-07 11:19:43.347888,-4000.00
9791,189,Receipt,R4116,QC74A5M3MC,2022-03-07 12:45:20.044127,-8500.00
9792,13,Receipt,R4117,QC76AB8B6U,2022-03-07 14:05:19.693727,-8000.00
9793,317,Receipt,R4118,QC74ADGGOA,2022-03-07 14:37:49.40649,-9000.00
9794,350,Receipt,R4119,QC73AGNFXB,2022-03-07 15:25:26.731302,-12500.00
9795,100,Receipt,R4120,QC70ALCQFG,2022-03-07 16:33:47.446494,-10000.00
9796,332,Receipt,R4121,QC71ANPHUV,2022-03-07 17:05:20.313907,-8000.00
9797,308,Receipt,R4122,QC79AQXC21,2022-03-07 17:44:48.694989,-5000.00
9798,324,Receipt,R4123,QC76AVQF6I,2022-03-07 18:37:01.045348,-8500.00
9799,232,Receipt,R4124,QC79B1TZ3Z,2022-03-07 19:33:19.239659,-7000.00
9800,341,Receipt,R4125,QC73B2XRTB,2022-03-07 19:42:52.216088,-14500.00
9801,141,Receipt,R4126,QC71B85TBH,2022-03-07 20:34:48.076579,-18500.00
9802,61,Receipt,R4127,QC70BCS3ME,2022-03-07 21:35:23.421212,-10026.00
9803,328,Receipt,R4128,QC76BDIB1W,2022-03-07 21:47:43.410102,-8500.00
9804,326,Receipt,R4129,QC89BOZCW5,2022-03-08 08:46:25.144331,-15500.00
9805,366,Receipt,R4130,QC89BPH3GH,2022-03-08 08:54:44.630645,-9500.00
9806,372,Receipt,R4131,QC77ACDO49,2022-03-08 09:39:10.353441,-7500.00
9807,281,Receipt,R4132,QC76ABQ96E,2022-03-08 09:41:20.151278,-7000.00
9808,359,Receipt,R4133,QC79AC4Q1B,2022-03-08 09:42:03.266253,-7500.00
9809,20,Receipt,R4134,QC88BSNC3Q,2022-03-08 09:46:45.132935,-8000.00
9810,158,Receipt,R4135,QC80BSU47K,2022-03-08 09:49:47.954256,-8000.00
9811,247,Receipt,R4136,QC82C8E04E,2022-03-08 13:39:21.223738,-6500.00
9812,9,Receipt,R4137,QC88CANTZE,2022-03-08 14:11:26.560922,-6000.00
9813,303,Receipt,R4138,QC81CNZ82V,2022-03-08 17:23:19.642188,-8500.00
9814,316,Receipt,R4139,QC86CW1LAU,2022-03-08 18:54:00.025278,-16500.00
9815,39,Receipt,R4140,QC89D39PPJ,2022-03-08 19:59:51.748662,-7000.00
9816,381,Receipt,R4141,QC87D447NV,2022-03-08 20:07:57.068109,-5000.00
9817,79,Receipt,R4142,QC84DC7URK,2022-03-08 21:49:20.92537,-13500.00
9818,92,Receipt,R4143,QC91DGXWP7,2022-03-09 01:50:26.49902,-12700.00
9819,92,Receipt,R4144,QC96DGY8BE,2022-03-09 01:52:47.73464,-2800.00
9820,275,Receipt,R4145,QC87CP1XUV,2022-03-09 08:37:44.10405,-8500.00
9821,343,Receipt,R4146,RUNDA07-03-22,2022-03-09 08:57:59.796791,-350000
9822,364,Receipt,R4147,LANTANA07-03-22,2022-03-09 08:59:31.058285,-150000
9823,379,Receipt,R4148,SANDAL07-03-22,2022-03-09 09:00:58.535111,-59677
9824,345,Receipt,R4149,DAM06-03-22,2022-03-09 09:01:40.79462,-60000
9825,344,Receipt,R4150,RUBIA04-03-22,2022-03-09 09:02:20.785334,-60000
9826,330,Receipt,R4151,QC93DNHK4V,2022-03-09 09:08:06.527801,-16500.00
9827,246,Receipt,R4152,QC96DVZNRM,2022-03-09 10:58:25.093343,-6500.00
9828,224,Receipt,R4153,QC94EFYMNG,2022-03-09 15:53:00.989648,-12500.00
9829,319,Receipt,R4154,QC94EHHSTY,2022-03-09 16:15:25.229342,-6000.00
9830,70,Receipt,R4155,QC93EINAS5,2022-03-09 16:31:47.482702,-9000.00
9831,32,Receipt,R4156,QC99EJLSWF,2022-03-09 16:44:56.295102,-8000.00
9832,368,Receipt,R4157,QC95F6E6HR,2022-03-09 20:47:20.082423,-8000.00
9833,46,Receipt,R4158,QC99FCH4MT,2022-03-09 22:25:57.748105,-4500.00
9834,218,Receipt,R4159,QCA8FGCD66,2022-03-10 05:58:19.764428,-14000.00
9835,181,Receipt,R4160,QCA3FUP9KJ,2022-03-10 11:04:18.051835,-14500.00
9836,195,Receipt,R4161,QC94F9JDUI,2022-03-10 11:52:07.936448,-12500.00
9837,38,Receipt,R4162,QCA5GD93T5,2022-03-10 15:39:56.221354,-8300.00
9838,131,Receipt,R4163,QCA7H3GS2B,2022-03-10 20:35:48.490757,-14500.00
9839,202,Receipt,R4164,QCB8HFF7J0,2022-03-11 06:48:44.626723,-10000.00
9840,182,Receipt,R4165,QCB1HFKC93,2022-03-11 06:54:11.287612,-16000.00
9841,17,Receipt,R4166,QCB4HIHZB6,2022-03-11 08:09:17.373127,-8000.00
9842,23,Receipt,R4167,QCB1HNV4PL,2022-03-11 09:41:13.354238,-9000.00
9843,70,Receipt,R4168,QCB5HPYUBN,2022-03-11 10:13:42.943016,-4500.00
9844,89,Receipt,R4169,QCB8HR1GFC,2022-03-11 10:30:14.993122,-17500.00
9845,288,Receipt,R4170,QCB9HR3TYJ,2022-03-11 10:31:08.983952,-7500.00
9846,80,Receipt,R4171,QCB9HRABLX,2022-03-11 10:33:48.599551,-13500.00
9847,370,Receipt,R4172,QCB8HTWGWW,2022-03-11 11:13:26.194469,-7500.00
9848,66,Receipt,R4173,QCB8ICP0SK,2022-03-11 15:49:58.564368,-13512.00
9849,150,Receipt,R4174,QCB9ID9SS3,2022-03-11 15:58:29.646466,-9500.00
9850,49,Receipt,R4175,QCB6IG89FU,2022-03-11 16:40:47.628375,-12500.00
9851,267,Receipt,R4176,QCB8IGZ3GU,2022-03-11 16:50:46.725242,-5000.00
9852,361,Receipt,R4177,QCB2ILK634,2022-03-11 17:48:32.698163,-7500.00
9853,310,Receipt,R4178,QCB1IRNDIR,2022-03-11 18:55:24.010927,-5000.00
9854,169,Receipt,R4179,QCB3ISVP0B,2022-03-11 19:07:14.236108,-11500.00
9855,154,Receipt,R4180,QCB7J0U52L,2022-03-11 20:21:00.298433,-12000.00
9856,233,Receipt,R4181,QCB5J50GZ5,2022-03-11 21:09:52.999896,-6300.00
9857,385,Receipt,R4182,QCB1J50FQV,2022-03-11 21:09:56.028448,-2000.00
9858,19,Receipt,R4183,QCC0JVKYXI,2022-03-12 11:53:29.314911,-16000.00
9859,334,Receipt,R4184,QCC8JY8E5S,2022-03-12 12:31:56.01333,-8000.00
