Id,ReceiptNo,TransactionDate,TenancyId,ReferenceNo,PaymentMode,ReceiptAmount,CapturedBy,Narration,Status,IDNumber,PayBillNo
6979,R6979,2022-10-30 10:57:44.631815,417,QJU2VRCXZY,1,2000.00,System,,Posted,,4051511
6091,R6091,2022-08-22 13:05:10.407738,586,QHM4LT9QFY,1,8000.00,System,,Posted,,4051511
6164,R6164,2022-08-29 22:09:55.651121,494,QHQ0TQX2A0,1,1000.00,System,,Posted,,345345
8010,R8010,2023-01-09 08:31:46.639467,148,RA94ZBDIUC,1,8000.00,System,,Posted,,345345
6233,R6233,2022-09-05 11:38:15.259052,313,QI58EWNX3S,1,4000.00,System,,Posted,,345345
7051,R7051,2022-11-03 21:34:51.672411,642,QK317TMRX3,1,12450.00,System,,Posted,,4051511
6306,R6306,2022-09-07 19:46:37.500139,397,QI79KA02JD,1,7000.00,System,,Posted,,4051511
6307,R6307,2022-09-07 19:47:23.920195,425,QI77KA30EZ,1,7000.00,System,,Posted,,4051511
7707,R7707,2022-12-13 18:07:31.677426,158,QLD63OKUTU,1,8000.00,System,,Posted,,345345
6383,R6383,2022-09-11 11:32:32.234517,415,QIB8RNVW00,1,2000.00,System,,Posted,,4051511
7117,R7117,2022-11-07 09:43:10.728346,189,QK72FKNEMI,1,8500.00,System,,Posted,,345345
6505,R6505,2022-09-20 08:21:29.615126,304,QIK5B89NK9,1,8000.00,System,,Posted,,345345
6569,R6569,2022-09-29 15:17:32.318386,70,QIT8VPW1I6,1,6500.00,System,,Posted,,345345
6640,R6640,2022-10-04 19:05:11.34801,284,QJ498ZBEMT,1,7500.00,System,,Posted,,345345
7196,R7196,2022-11-10 15:10:41.732062,480,QKA3NFOJDT,1,7500.00,System,,Posted,,4051511
6717,R6717,2022-10-07 12:35:47.262547,514,QJ76F3AWQU,1,7000.00,System,,Posted,,4051511
6789,R6789,2022-10-10 00:50:14.96985,224,QJA6L819MA,1,12500.00,System,,Posted,,345345
7265,R7265,2022-11-12 16:46:20.714395,649,QK56BCW6E6,1,24000.00,System,,Posted,,4051511
7708,R7708,2022-12-13 18:12:00.866948,401,QLD53P4UEJ,1,7000.00,System,,Posted,,4051511
7329,R7329,2022-11-17 16:17:49.926486,624,QKH64NPGK8,1,10000.00,System,,Posted,,345345
7427,R7427,2022-12-01 15:33:15.64183,585,QL182O32CK,1,400.00,System,,Posted,,345345
8598,R8598,2023-02-14 11:23:34.384584,592,RBE8MHJ1G8,1,4000.00,System,,Posted,,4051511
7497,R7497,2022-12-05 20:37:47.674952,564,QL58GVRJ4Q,1,7500.00,System,,Posted,,4051511
7756,R7756,2022-12-17 00:39:23.89713,38,QLH1CR9X0F,1,10000.00,System,,Posted,,345345
7574,R7574,2022-12-08 08:10:44.18405,508,QL86NKA23S,1,3000.00,System,,Posted,,4051511
8081,R8081,2023-01-11 10:18:43.287475,502,RAA93YNG2V,1,500.00,System,,Posted,,4051511
7819,R7819,2022-12-23 22:41:54.573707,57,QLN6VB5O5K,1,13500.00,System,,Posted,,345345
8337,R8337,2023-02-01 19:22:55.525075,515,RB17OI8RGJ,1,8000.00,System,,Posted,,4051511
7877,R7877,2023-01-03 13:36:15.479762,629,RA39LEO6LN,1,8000.00,System,,Posted,,4051511
8165,R8165,2023-01-16 07:12:08.670822,137,RAG4H9S1C2,1,14500.00,System,,Posted,,345345
7942,R7942,2023-01-06 20:48:52.829089,612,RA66U136B0,1,7500.00,System,,Posted,,345345
8489,R8489,2023-02-08 14:10:20.256763,535,RB8378THLL,1,8000.00,System,,Posted,,4051511
8221,R8221,2023-01-20 20:56:52.853045,222,RAK9TIBRKJ,1,14500.00,System,,Posted,,345345
8388,R8388,2023-02-05 09:43:08.547476,657,RB58XP7L84,1,10500.00,System,,Posted,,345345
8284,R8284,2023-01-26 23:33:50.660259,537,RAQ19VHCNT,1,500.00,System,,Posted,,345345
8437,R8437,2023-02-07 13:28:07.095227,597,RB744I2QMW,1,8000.00,System,,Posted,,4051511
8568,R8568,2023-02-11 20:14:18.768641,224,RBB5GCBWMH,1,12500.00,System,,Posted,,345345
8531,R8531,2023-02-10 07:01:09.890225,96,RBA8BKC4T2,1,15500.00,System,,Posted,,345345
8637,R8637,2023-02-16 22:30:19.241212,467,RBG5TLYRPT,1,1000.00,System,,Posted,,4051511
8654,R8654,2023-02-18 23:48:56.28085,647,RBI7YYJADH,1,12500.00,System,,Posted,,4051511
8669,R8669,2023-02-21 08:20:07.484407,331,RBL6558Q2K,1,13500.00,System,,Posted,,345345
8683,R8683,2023-02-22 18:06:01.518562,285,RBM3945WPN,1,5000.00,System,,Posted,,345345
8690,R8690,2023-02-23 18:12:04.619111,434,RBN7BO4ZKD,1,16000.00,System,,Posted,,4051511
8697,R8697,2023-02-25 18:03:46.638728,57,RBP5H23PM1,1,8500.00,System,,Posted,,345345
8702,R8702,2023-02-26 23:20:40.299428,334,RBQ9KFCIFT,1,2000.00,System,,Posted,,345345
8701,R8701,2023-02-26 22:43:26.181658,71,RBQ9KE3M05,1,10000.00,System,,Posted,,345345
13367,R13367,2024-01-09 19:33:00.0,772,SA95ISZ5VN,1,8000,,,Posted,,4051511
4378,R4378,2022-04-11 20:16:00.952812,150,QDB08KHG5Y,1,9500.00,System,,Posted,,345345
4453,R4453,2022-04-26 13:47:58.213337,141,QDE1E0U2N7,1,18500,System,,Posted,,345345
4558,R4558,2022-05-05 22:35:15.875045,397,QE56IKJOWS,1,7000.00,System,,Posted,,4051511
4632,R4632,2022-05-09 20:19:23.997753,108,QE90Q8ULCS,1,5500.00,System,,Posted,,345345
4454,R4454,2022-04-26 13:47:58.322175,21,QDE3DVOR1R,1,5000,System,,Posted,,345345
5186,R5186,2022-06-08 21:56:48.816509,536,QF609W4LC2,1,5000.00,System,,Posted,,345345
4875,R4875,2022-05-14 15:02:04.318206,200,QEE3ZA6273,1,11500.00,System,,Posted,,345345
4455,R4455,2022-04-26 13:47:58.436858,123,QDE2DRH6PE,1,6000,System,,Posted,,345345
4944,R4944,2022-05-21 12:07:45.45241,321,QEL0D79S62,1,15000.00,System,,Posted,,345345
4477,R4477,2022-04-27 17:07:52.82077,72,QDR82PP4YI,1,13000.00,System,,Posted,,345345
5019,R5019,2022-05-31 17:39:07.58587,157,QEV5X7UIIJ,1,13500.00,System,,Posted,,345345
5187,R5187,2022-06-08 21:56:53.620862,536,QF291DEP29,1,20000.00,System,,Posted,,345345
5089,R5089,2022-06-05 12:42:20.73606,505,QF577O782T,1,12000.00,System,,Posted,,4051511
4456,R4456,2022-04-26 13:47:58.563443,247,QDE0DADRXE,1,6500,System,,Posted,,345345
5655,R5655,2022-07-19 22:11:30.666694,75,QGJ7R5KPB9,1,13500.00,System,,Posted,,345345
5261,R5261,2022-06-13 08:15:35.37615,337,QFD5N2UMHB,1,8500.00,System,,Posted,,345345
5360,R5360,2022-06-28 18:41:52.534737,218,QFS3ILF14J,1,25000.00,System,,Posted,,345345
4457,R4457,2022-04-26 13:47:58.676104,385,QDE7D3AT89,1,7500,System,,Posted,,345345
5772,R5772,2022-08-03 17:38:05.833252,42,QH38LHJ1PK,1,6500.00,System,,Posted,,345345
5430,R5430,2022-07-05 17:27:57.063974,500,QG57WZAQJP,1,6000.00,System,,Posted,,4051511
5504,R5504,2022-07-08 18:33:11.669156,350,QG834MC90L,1,12500.00,System,,Posted,,345345
6020,R6020,2022-08-19 11:13:30.825879,566,QHC22WGMOG,1,7000.00,System,,Posted,,4051511
4458,R4458,2022-04-26 13:47:58.763865,38,QDE6CRJLUM,1,5500,System,,Posted,,345345
5573,R5573,2022-07-12 19:50:27.228768,279,QGC2D08Z92,1,500.00,System,,Posted,,345345
5844,R5844,2022-08-08 09:23:40.142246,321,QH81UYW0O1,1,15500.00,System,,Posted,,345345
5951,R5951,2022-08-15 13:23:30.253501,13,QHF38W1Z5H,1,6000.00,System,,Posted,,345345
6019,R6019,2022-08-19 11:13:26.368099,566,QHH4CSK9C8,1,8000.00,System,,Posted,,4051511
4478,R4478,2022-04-27 18:47:17.731676,279,QDR92YJPWH,1,1000.00,System,,Posted,,345345
6092,R6092,2022-08-22 13:11:15.070373,370,QHM6LVUF90,1,4000.00,System,,Posted,,345345
4459,R4459,2022-04-26 13:47:58.866949,158,QDD2CGJYFG,1,5000,System,,Posted,,345345
6234,R6234,2022-09-05 11:49:33.274245,39,QI51EXI5K1,1,7500.00,System,,Posted,,345345
6165,R6165,2022-08-30 11:08:13.22111,506,QHU828SGG8,1,7000.00,System,,Posted,,4051511
4460,R4460,2022-04-26 13:47:58.972122,377,QDD2CFEBUK,1,8000,System,,Posted,,345345
4461,R4461,2022-04-26 13:47:59.062717,154,QDD5C3J68H,1,13000,System,,Posted,,345345
6308,R6308,2022-09-07 20:11:29.963721,469,QI76KCHWXC,1,7000.00,System,,Posted,,4051511
6384,R6384,2022-09-11 11:43:08.962912,407,QIB8ROJ9PY,1,7000.00,System,,Posted,,4051511
4479,R4479,2022-04-28 08:30:18.587867,186,QDS43NG20A,1,13500.00,System,,Posted,,345345
2,R2,2020-09-16 23:50:51.697546,7,OIG4LVKKFC,1,1.00,System,,Posted,,345345
56,R56,2020-09-23 21:22:11.758185,59,OI367O4D8U,1,15752,System,,Posted,,345345
3,R3,2020-09-17 06:58:58.498416,20,OIH5LXMKOF,1,2000.00,System,,Posted,,345345
28,R28,2020-09-23 14:07:33.805086,31,OIN3SNG82L,1,3000.00,System,,Posted,,345345
4,R4,2020-09-17 18:36:43.805694,37,OIH5MO26ZB,1,7000.00,System,,Posted,,345345
5,R5,2020-09-18 13:56:13.473602,121,OII2NEG76G,1,5000.00,System,,Posted,,345345
45,R45,2020-09-23 21:22:10.744107,66,OIA6EKO9JK,1,13600,System,,Posted,,345345
6,R6,2020-09-18 14:16:00.16162,160,OII6NF80CS,1,11000.00,System,,Posted,,345345
29,R29,2020-09-23 21:22:07.987631,35,OI90DJ0VU2,1,7000,System,,Posted,,345345
7,R7,2020-09-18 18:01:08.093788,126,OII9NOX6GH,1,9000.00,System,,Posted,,345345
8,R8,2020-09-19 07:40:49.028258,154,OIJ6O437D0,1,10500.00,System,,Posted,,345345
9,R9,2020-09-19 12:46:49.587428,148,OIJ0OFD0U8,1,3000.00,System,,Posted,,345345
30,R30,2020-09-23 21:22:09.342082,92,OI84D97I7K,1,15652,System,,Posted,,345345
10,R10,2020-09-20 19:03:06.744809,71,OIK8PWPGY6,1,13650.00,System,,Posted,,345345
31,R31,2020-09-23 21:22:09.447394,155,OI88CTQYPM,1,10300,System,,Posted,,345345
12,R12,2020-09-21 14:32:55.426483,16,OIH1MM45N5,1,2000.00,System,,Posted,,345345
46,R46,2020-09-23 21:22:10.846217,52,OI96E4W43E,1,12978,System,,Posted,,345345
4462,R4462,2022-04-26 13:47:59.162991,169,QDD7BS7XWB,1,11500,System,,Posted,,345345
4463,R4463,2022-04-26 13:47:59.254272,188,QDD3BQCVPX,1,8500,System,,Posted,,345345
4464,R4464,2022-04-26 13:47:59.359276,249,QDD5BO3N0J,1,5000,System,,Posted,,345345
4480,R4480,2022-04-28 09:31:53.445529,70,QDS13QRJC9,1,13500.00,System,,Posted,,345345
4465,R4465,2022-04-26 13:47:59.459772,388,QDD1B051VX,1,5000,System,,Posted,,345345
4466,R4466,2022-04-26 13:47:59.545712,100,QDD8AXM9KY,1,10000,System,,Posted,,345345
4467,R4467,2022-04-26 13:47:59.687925,331,QDC7AAU70P,1,14000,System,,Posted,,345345
4481,R4481,2022-04-28 10:19:19.221774,192,QDS93TKQXX,1,11500.00,System,,Posted,,345345
4468,R4468,2022-04-26 13:47:59.825408,127,QD15M4D5QF,1,8500,System,,Posted,,345345
4469,R4469,2022-04-26 14:00:15.840021,307,QDQ3ZFNV9Z,1,10500.00,System,,Posted,,345345
6506,R6506,2022-09-20 09:32:22.580994,15,QIK7BCQ3AP,1,8000.00,System,,Posted,,345345
6570,R6570,2022-09-29 15:27:43.265786,381,QIT7VQNL01,1,3000.00,System,,Posted,,345345
6641,R6641,2022-10-04 19:55:18.944716,541,QJ4295W71S,1,4000.00,System,,Posted,,345345
6718,R6718,2022-10-07 13:16:41.548374,585,QJ78F6NTNM,1,9980.00,System,,Posted,,345345
6719,R6719,2022-10-07 13:18:40.775136,585,QJ71F6UB5J,1,20.00,System,,Posted,,345345
6790,R6790,2022-10-10 05:29:18.514663,362,QJA1L9A7C7,1,5000.00,System,,Posted,,345345
6918,R6918,2022-10-16 23:45:48.018232,334,QJG724TH3R,1,5000.00,System,,Posted,,345345
6980,R6980,2022-10-30 19:01:02.140609,537,QJU3WUN1PR,1,1000.00,System,,Posted,,345345
9112,R9112,2023-02-24 14:39:00.0,653,RBO4EYD120,1,10000,,,Posted,,4051511
32,R32,2020-09-23 21:22:09.548951,79,OI96DLUC3W,1,13326,System,,Posted,,345345
33,R33,2020-09-23 21:22:09.639275,73,OI89CIVDOL,1,13652,System,,Posted,,345345
16,R16,2020-09-21 23:13:00.0,68,OIG2LOSH0M,1,13652,,,Posted,,345345
34,R34,2020-09-23 21:22:09.720599,140,OI85CGCUTV,1,13720,System,,Posted,,345345
47,R47,2020-09-23 21:22:10.931984,159,OI92DZIO5C,1,15800,System,,Posted,,345345
19,R19,2020-09-21 23:31:00.0,161,OIG0LFD6K0,1,19350,,,Posted,,345345
35,R35,2020-09-23 21:22:09.823207,111,OI78C5KPJW,1,5500,System,,Posted,,345345
20,R20,2020-09-21 23:36:00.0,94,OIG8LF1VSC,1,20300,,,Posted,,345345
36,R36,2020-09-23 21:22:09.92355,39,OI71C3FP33,1,7000,System,,Posted,,345345
23,R23,2020-09-21 23:48:00.0,60,OIG9L1JU4J,1,11500,,,Posted,,345345
21,R21,2020-09-21 23:45:00.0,110,OIG7L381YZ,1,5500,,,Posted,,345345
24,R24,2020-09-21 23:50:00.0,138,OIG4KUYNCA,1,34000,,,Posted,,345345
57,R57,2020-09-23 21:22:11.838292,20,OI367LAVX4,1,2000,System,,Posted,,345345
25,R25,2020-09-22 20:49:47.054702,21,OIM3S4UMH7,1,2100.00,System,,Posted,,345345
37,R37,2020-09-23 21:22:10.016109,16,OI96DU6SRW,1,5000,System,,Posted,,345345
26,R26,2020-09-22 21:09:03.443494,95,OIM9S5J10V,1,16304.00,System,,Posted,,345345
27,R27,2020-09-23 07:52:39.898582,152,OIN5SA8CDJ,1,9450.00,System,,Posted,,345345
14,R14,2020-09-01 22:57:00.0,30,OIG6LUFFHI,1,8500,,,Posted,,345345
15,R15,2020-09-01 23:02:00.0,146,OIG5LS863T,1,250,,,Posted,,345345
17,R17,2020-09-21 23:25:00.0,146,OIG9LM2S8N,1,1750,,,Posted,,345345
18,R18,2020-09-21 23:28:00.0,146,OIG6LKL0LI,1,3000,,,Posted,,345345
22,R22,2020-09-21 23:46:00.0,112,OIG8L23S72,1,3000,,,Posted,,345345
48,R48,2020-09-23 21:22:11.016649,136,OI99DV36OH,1,14700,System,,Posted,,345345
38,R38,2020-09-23 21:22:10.105102,89,OIA9EUBGWB,1,19630,System,,Posted,,345345
39,R39,2020-09-23 21:22:10.191519,109,OIA8ERPDZY,1,5500,System,,Posted,,345345
40,R40,2020-09-23 21:22:10.278946,84,OIA4EQX68C,1,16671,System,,Posted,,345345
49,R49,2020-09-23 21:22:11.111789,15,OI95DUQAK1,1,8000,System,,Posted,,345345
41,R41,2020-09-23 21:22:10.372973,69,OIA7EQEXAP,1,13415,System,,Posted,,345345
42,R42,2020-09-23 21:22:10.464908,101,OIA8EQ6PC0,1,15978,System,,Posted,,345345
43,R43,2020-09-23 21:22:10.552191,41,OIA4EOW978,1,8500,System,,Posted,,345345
50,R50,2020-09-23 21:22:11.199643,97,OIA8EH2JDS,1,1000,System,,Posted,,345345
44,R44,2020-09-23 21:22:10.645914,8,OI97DRBQJV,1,7500,System,,Posted,,345345
58,R58,2020-09-23 21:22:11.931271,16,OI307I9UC4,1,3000,System,,Posted,,345345
51,R51,2020-09-23 21:22:11.301222,149,OI79C09GGL,1,9000,System,,Posted,,345345
52,R52,2020-09-23 21:22:11.381275,134,OI72BZREUK,1,18360,System,,Posted,,345345
64,R64,2020-09-23 21:22:12.477368,78,OI21615NSX,1,13000,System,,Posted,,345345
53,R53,2020-09-23 21:22:11.47863,129,OI75BZG2LF,1,9240,System,,Posted,,345345
59,R59,2020-09-23 21:22:11.99784,42,OI387GCVCU,1,6500,System,,Posted,,345345
54,R54,2020-09-23 21:22:11.56564,25,OI34810BUO,1,12400,System,,Posted,,345345
55,R55,2020-09-23 21:22:11.65216,67,OI387YJOUO,1,13400,System,,Posted,,345345
75,R75,2020-09-23 21:22:13.462215,36,OI63AQGIG7,1,8500,System,,Posted,,345345
60,R60,2020-09-23 21:22:12.093759,98,OI327EUYWU,1,16079,System,,Posted,,345345
65,R65,2020-09-23 21:22:12.570543,76,OI155Y5CDL,1,13400,System,,Posted,,345345
61,R61,2020-09-23 21:22:12.175067,128,OI3776PLAX,1,8880,System,,Posted,,345345
62,R62,2020-09-23 21:22:12.269873,104,OI256QCRZJ,1,18500,System,,Posted,,345345
69,R69,2020-09-23 21:22:12.913213,47,OI408MDKKW,1,12467,System,,Posted,,345345
63,R63,2020-09-23 21:22:12.381808,72,OI286IQKGM,1,13300,System,,Posted,,345345
66,R66,2020-09-23 21:22:12.652661,6,OI115BM3PP,1,7000,System,,Posted,,345345
67,R67,2020-09-23 21:22:12.742771,31,OI317A5P2H,1,3000,System,,Posted,,345345
72,R72,2020-09-23 21:22:13.19252,135,OI79BJ7T0D,1,13360,System,,Posted,,345345
68,R68,2020-09-23 21:22:12.837973,162,OI428G248E,1,15750,System,,Posted,,345345
70,R70,2020-09-23 21:22:13.003063,100,OI70BYYT84,1,3000,System,,Posted,,345345
71,R71,2020-09-23 21:22:13.090406,146,OI79BU5X4L,1,5000,System,,Posted,,345345
74,R74,2020-09-23 21:22:13.370133,29,OI62AUQKL0,1,3200,System,,Posted,,345345
73,R73,2020-09-23 21:22:13.276594,158,OI60AZHG20,1,18300,System,,Posted,,345345
76,R76,2020-09-23 21:22:13.535424,62,OI67AKUFGL,1,13326,System,,Posted,,345345
77,R77,2020-09-23 21:22:13.627729,102,OI55A6FJFZ,1,15600,System,,Posted,,345345
78,R78,2020-09-23 21:22:13.717975,33,OI57A07JZB,1,7000,System,,Posted,,345345
79,R79,2020-09-23 21:22:13.821597,64,OI569NCOVW,1,13163,System,,Posted,,345345
80,R80,2020-09-23 21:22:13.924042,145,OI599JQF4L,1,13825,System,,Posted,,345345
81,R81,2020-09-23 21:22:14.015924,87,OI4391XU1J,1,10637,System,,Posted,,345345
82,R82,2020-09-23 21:22:14.099862,105,OIA2EZN17C,1,9500,System,,Posted,,345345
83,R83,2020-09-23 21:22:14.196218,141,OI1451ZR6A,1,18240,System,,Posted,,345345
84,R84,2020-09-23 21:22:14.29508,74,OIA4FBEWPW,1,13489,System,,Posted,,345345
125,R125,2020-09-23 21:22:18.519175,80,OIC4HIJKSC,1,13326,System,,Posted,,345345
98,R98,2020-09-23 21:22:15.76656,161,OIG0LFD6K0,1,19350,System,,Cancelled,,345345
110,R110,2020-09-23 21:22:17.032755,131,OIB1FUYUHP,1,14240,System,,Posted,,345345
88,R88,2020-09-23 21:22:14.686542,27,OIG9KUXS53,1,8000,System,,Posted,,345345
89,R89,2020-09-23 21:22:14.793467,50,OIG9KUMC3R,1,12000,System,,Posted,,345345
90,R90,2020-09-23 21:22:14.897949,28,OIF8KP7ONO,1,7000,System,,Posted,,345345
111,R111,2020-09-23 21:22:17.132615,99,OIB9FPGX5Z,1,15489,System,,Posted,,345345
85,R85,2020-09-23 21:22:14.398911,112,OIG8L23S72,1,3000,System,,Cancelled,,345345
92,R92,2020-09-23 21:22:15.079887,63,OIF8KL7C76,1,12350,System,,Posted,,345345
135,R135,2020-09-23 23:42:18.646217,107,OIC2HJULPK,1,4500,System,,Posted,,345345
93,R93,2020-09-23 21:22:15.199125,23,OIF6K7EZKA,1,8000,System,,Posted,,345345
112,R112,2020-09-23 21:22:17.230217,105,OIB1FKT5L1,1,10000,System,,Posted,,345345
94,R94,2020-09-23 21:22:15.301164,46,OIE4JBT49W,1,4500,System,,Posted,,345345
95,R95,2020-09-23 21:22:15.41003,148,OIE0JB0BHM,1,5000,System,,Posted,,345345
126,R126,2020-09-23 21:22:18.625987,96,OIC0H7TPZM,1,15815,System,,Posted,,345345
91,R91,2020-09-23 21:22:14.996593,110,OIG7L381YZ,1,5500,System,,Cancelled,,345345
113,R113,2020-09-23 21:22:17.318391,85,OIB1FK9O5D,1,12612,System,,Posted,,345345
97,R97,2020-09-23 21:22:15.595925,146,OIG6LKL0LI,1,3000,System,,Posted,,345345
99,R99,2020-09-23 21:22:15.922257,30,OIG6LUFFHI,1,8500,System,,Cancelled,,345345
114,R114,2020-09-23 21:22:17.412603,144,OIA9FI28JR,1,15000,System,,Posted,,345345
100,R100,2020-09-23 21:22:16.027142,146,OIG5LS863T,1,250,System,,Posted,,345345
96,R96,2020-09-23 21:22:15.490863,94,OIG8LF1VSC,1,20300,System,,Cancelled,,345345
102,R102,2020-09-23 21:22:16.227933,146,OIG9LM2S8N,1,1750,System,,Posted,,345345
115,R115,2020-09-23 21:22:17.516708,113,OIB1FUXUCL,1,3000,System,,Posted,,345345
103,R103,2020-09-23 21:22:16.332383,12,OIE5J6T637,1,7000,System,,Posted,,345345
104,R104,2020-09-23 21:22:16.445097,43,OIE7IZS09R,1,9000,System,,Posted,,345345
127,R127,2020-09-23 21:22:18.714605,24,OIB3GMNI8V,1,4000,System,,Posted,,345345
105,R105,2020-09-23 21:22:16.520559,59,OIE5IW3ML9,1,3000,System,,Posted,,345345
116,R116,2020-09-23 21:22:17.61556,31,OIB5GHBXPX,1,3500,System,,Posted,,345345
106,R106,2020-09-23 21:22:16.621174,146,OIB4GAUEZY,1,3000,System,,Posted,,345345
107,R107,2020-09-23 21:22:16.741806,137,OIB3GAMB3B,1,13400,System,,Posted,,345345
108,R108,2020-09-23 21:22:16.845252,9,OIB2G9995Y,1,10000,System,,Posted,,345345
117,R117,2020-09-23 21:22:17.694272,142,OIB8GHLJ0K,1,13120,System,,Posted,,345345
109,R109,2020-09-23 21:22:16.93511,91,OIB9G05CQF,1,7000,System,,Posted,,345345
118,R118,2020-09-23 21:22:17.796043,106,OIB7GK0GTB,1,15978,System,,Posted,,345345
128,R128,2020-09-23 21:22:18.820774,86,OIB9GLTDU5,1,17082,System,,Posted,,345345
119,R119,2020-09-23 21:22:17.896228,164,OIE4IVGK9A,1,15800,System,,Posted,,345345
120,R120,2020-09-23 21:22:17.98216,100,OIE4IPSAIU,1,3000,System,,Posted,,345345
136,R136,2020-09-24 13:41:50.294807,49,OI88CW596E,1,13467,System,,Posted,,345345
121,R121,2020-09-23 21:22:18.082287,38,OIE7IPOWHL,1,8000,System,,Posted,,345345
129,R129,2020-09-23 21:22:18.93292,29,OIB6GL4Q7W,1,1300,System,,Posted,,345345
122,R122,2020-09-23 21:22:18.180185,20,OID8HV9UIS,1,8000,System,,Posted,,345345
123,R123,2020-09-23 21:22:18.279839,93,OID2HV484S,1,19326,System,,Posted,,345345
124,R124,2020-09-23 21:22:18.415672,77,OIC7HNAJ5D,1,13000,System,,Posted,,345345
142,R142,2020-09-24 14:01:32.646391,165,OI1958VO2J,1,17057,System,,Posted,,345345
130,R130,2020-09-23 21:22:19.041904,65,OIB3GL3GDT,1,14000,System,,Posted,,345345
137,R137,2020-09-24 13:45:15.442159,61,OIB6GM6OQM,1,14000,System,,Posted,,345345
131,R131,2020-09-23 21:22:19.127198,127,OIA9FAS6XR,1,9120,System,,Posted,,345345
132,R132,2020-09-23 21:22:19.239448,100,OI1650MQVW,1,3000,System,,Posted,,345345
133,R133,2020-09-23 23:36:11.612007,147,OIA3FD18M9,1,9300,System,,Posted,,345345
138,R138,2020-09-24 13:48:45.983097,19,OIB4FQ9ROS,1,12000,System,,Posted,,345345
134,R134,2020-09-23 23:38:58.816786,132,OIM6RBVSE0,1,2000.00,System,,Posted,,345345
146,R146,2020-09-24 16:16:05.163946,56,OIM7RXL9A7,1,289.00,System,,Posted,,345345
143,R143,2020-09-24 14:50:40.22551,149,OIO1TRA4FB,1,10000.00,System,,Posted,,345345
139,R139,2020-09-24 13:51:22.030028,157,OIB6GA1GQW,1,10000,System,,Posted,,345345
140,R140,2020-09-24 13:56:48.09891,13,OI70BRKYGW,1,7500,System,,Posted,,345345
141,R141,2020-09-24 13:58:55.880092,55,OI77C2DSOX,1,12163,System,,Posted,,345345
144,R144,2020-09-24 15:50:39.968503,33,OI98DKKG8G,1,8500,System,,Posted,,345345
145,R145,2020-09-24 15:58:09.916377,130,OIA7EY65HB,1,16240,System,,Posted,,345345
147,R147,2020-09-24 16:16:15.784705,56,OIH6MKO2W6,1,3700.00,System,,Posted,,345345
149,R149,2020-09-24 16:25:44.960837,70,OI70BTM60C,1,13132,System,,Posted,,345345
148,R148,2020-09-24 16:17:04.255782,56,OI88CD7O70,1,8500,System,,Posted,,345345
150,R150,2020-09-24 16:30:45.672273,3,OIB7GG31E7,1,15000,System,,Posted,,345345
151,R151,2020-09-24 16:57:43.548839,167,OIA4F7GSQ2,1,3000,System,,Posted,,345345
153,R153,2020-09-24 17:12:36.064367,143,OIO4TX7NKW,1,12000.00,System,,Posted,,345345
154,R154,2020-09-24 19:02:27.917235,58,OI458U8NJR,1,12489,System,,Posted,,345345
155,R155,2020-09-24 19:04:07.710323,32,OI4687T6XS,1,6500,System,,Posted,,345345
156,R156,2020-09-24 19:06:09.176173,51,OI96DV080E,1,12900,System,,Posted,,345345
157,R157,2020-09-24 19:09:30.642757,40,OI4385MZ2L,1,6500,System,,Posted,,345345
158,R158,2020-09-24 19:11:35.026717,156,OI93DWL8PJ,1,10900,System,,Posted,,345345
159,R159,2020-09-24 19:18:11.102919,48,OI98DHO3GK,1,10652,System,,Posted,,345345
86,R86,2020-09-23 21:22:14.504514,60,OIG9L1JU4J,1,11500,System,,Cancelled,,345345
161,R161,2020-09-24 19:21:53.206519,150,OI87CQ0473,1,9000,System,,Posted,,345345
184,R184,2020-09-30 13:51:03.173352,162,OIU91CFL0P,1,15750.00,System,,Posted,,345345
162,R162,2020-09-24 19:31:36.171777,168,OII7N9T00B,1,4000.00,System,,Posted,,345345
163,R163,2020-09-24 19:35:52.798313,169,OIM9RV5P6F,1,16000.00,System,,Posted,,345345
199,R199,2020-10-04 18:02:19.078379,139,OJ456E863D,1,13000.00,System,,Posted,,345345
164,R164,2020-09-24 19:40:36.622637,151,OI86CNY1C4,1,10052,System,,Posted,,345345
185,R185,2020-10-01 15:07:04.370874,72,OJ102MVBQ8,1,13300.00,System,,Posted,,345345
165,R165,2020-09-24 21:03:50.629873,175,OI91DMUCSB,1,40000,System,,Posted,,345345
166,R166,2020-09-24 21:11:26.613488,176,OIC0HAS55A,1,7500,System,,Posted,,345345
167,R167,2020-09-24 21:14:08.607387,133,OID8I9KZU6,1,300,System,,Posted,,345345
186,R186,2020-10-01 16:45:43.811571,103,OJ152R9BTR,1,17000.00,System,,Posted,,345345
168,R168,2020-09-24 21:17:33.104437,132,OIF7K68GHP,1,11000,System,,Posted,,345345
169,R169,2020-09-24 21:18:29.819778,82,OI75BVWWLX,1,17489,System,,Posted,,345345
215,R215,2020-10-07 08:57:52.582791,62,OJ7798TB87,1,13336.00,System,,Posted,,345345
170,R170,2020-09-24 21:23:57.770945,75,OII7N2SFQX,1,13489.00,System,,Posted,,345345
187,R187,2020-10-02 08:56:17.556208,164,OJ223EDGVU,1,16000.00,System,,Posted,,345345
171,R171,2020-09-25 18:02:29.33502,167,OIP0V3CPF4,1,5000.00,System,,Posted,,345345
